,site,veg_type,Lat,Lon,Elev(m),DOS,DOE,SOS,EOS,DOY,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
6,ashbottoms,DB,38.8668,-96.9028,374,2016/4/2,2016/11/13,122,343,225,EVI2,0.153637696,0.145089121,0.144136984,0.146801172,0.152821882,0.144383938,0.145631159,0.151271558,0.177389312,0.163907101,0.184226553,0.195439422,0.17779193,0.199923308,0.248273194,0.348270409,0.473617446,0.49283459,0.522956447,0.535372598,0.458076355,0.521265858,0.448254922,0.471847426,0.492239866,0.422893632,0.496075712,0.448016009,0.45747331,0.455241601,0.476117083,0.398340893,0.417253693,0.3665098,0.319475547,0.317852862,0.269781545,0.245856556,0.206841241,0.193100666,0.182624669,0.175441773,0.156390656,0.170941364,0.15979446,0.146344033
7,asuhighlands,DB,36.2076,-81.7032,1016,2017/4/17,2017/10/6,137,306,172,EVI2,0.118379004,0.125505563,0.176348398,0.213542361,0.165380581,0.16453078,0.134834095,0.149980121,0.192197865,0.155097498,0.199924938,0.171398403,0.18655313,0.069222827,0.250550584,0.251327706,0.299768224,0.304454821,0.449166363,0.363415234,0.311967352,0.410758244,0.434237512,0.313569546,0.330102165,0.321204331,0.297904845,0.411428273,0.355074315,0.316986901,0.461042428,0.389293648,0.126006229,0.399921766,0.234394781,0.211981125,0.183013662,0.207958633,0.246223997,0.144218612,0.189481518,0.172006381,0.153283148,0.063824595,0.139041038,0.163653933
8,asuhighlands,DB,36.2076,-81.7032,1016,2018/5/2,2018/10/24,152,324,175,EVI2,0.112918318,0.124664645,0.152439024,0.205838841,0.172508137,0.069850682,0.136328416,0.187828428,0.150112252,0.226103919,0.145913673,0.206257001,0.204853827,0.211759359,0.215030602,0.229623314,0.368816606,0.217332795,0.285623049,0.456166849,0.361499909,0.563156395,0.378911398,0.467409273,0.478499742,0.351703532,0.377084247,0.470556236,0.350332274,0.386578359,0.312596806,0.31568982,0.244716474,0.457561393,0.087959674,0.242499653,0.257083923,0.206548118,0.230459325,0.162786109,0.166920732,0.147104196,0.131714212,0.120446675,0.138309966,0.03371869
9,bartlettir,DB,44.0646,-71.2881,268,2016/5/9,2016/10/7,159,307,151,EVI2,0.121244923,0.129661099,0.154590883,0.204097348,0.175134989,0.078116227,0.139561623,0.192291932,0.155468818,0.222469043,0.150955661,0.202041289,0.201836972,0.211946846,0.226423343,0.249677442,0.380099897,0.23653213,0.306881677,0.464569536,0.375708054,0.54113443,0.384202877,0.462174972,0.479922199,0.367611094,0.380749175,0.471714506,0.364381279,0.389760825,0.318590613,0.319271994,0.25677691,0.451899562,0.103570119,0.247601443,0.259948647,0.215217434,0.23376621,0.169012881,0.170323478,0.151924947,0.137756993,0.119886327,0.145335345,0.044165176
10,bbc1,DB,42.53508,-72.174359,362,2016/5/9,2016/11/4,159,334,179,EVI2,0.129571528,0.134657553,0.156742741,0.202355855,0.177761841,0.086381772,0.142794829,0.196755435,0.160825384,0.218834166,0.155997649,0.197825577,0.198820118,0.212134333,0.237816084,0.269731569,0.391383188,0.255731464,0.328140306,0.472972224,0.3899162,0.519112464,0.389494356,0.456940671,0.481344656,0.383518657,0.384414103,0.472872777,0.378430285,0.392943292,0.32458442,0.322854168,0.268837347,0.446237731,0.119180565,0.252703232,0.262813371,0.223886749,0.237073094,0.175239652,0.173726224,0.156745698,0.143799773,0.119325979,0.152360724,0.054611662
11,bbc1,DB,42.53508,-72.174359,362,2017/5/2,2017/11/5,152,335,187,EVI2,0.137898133,0.139654006,0.158894599,0.200614362,0.180388694,0.094647317,0.146028036,0.201218939,0.16618195,0.21519929,0.161039637,0.193609865,0.195803264,0.21232182,0.249208825,0.289785697,0.40266648,0.274930798,0.349398935,0.481374912,0.404124346,0.497090498,0.394785835,0.45170637,0.482767112,0.39942622,0.38807903,0.474031048,0.39247929,0.396125759,0.330578226,0.326436341,0.280897783,0.4405759,0.13479101,0.257805022,0.265678096,0.232556064,0.240379978,0.181466424,0.17712897,0.161566449,0.149842554,0.118765632,0.159386103,0.065058148
12,bbc1,DB,42.53508,-72.174359,362,2018/5/6,2018/11/4,156,334,182,EVI2,0.146224738,0.14465046,0.161046457,0.198872869,0.183015546,0.102912862,0.149261243,0.205682442,0.171538516,0.211564414,0.166081626,0.189394153,0.19278641,0.212509307,0.260601567,0.309839825,0.413949771,0.294130133,0.370657564,0.489777599,0.418332492,0.475068532,0.400077314,0.446472068,0.484189569,0.415333783,0.391743958,0.475189318,0.406528295,0.399308226,0.336572033,0.330018515,0.292958219,0.434914069,0.150401456,0.262906811,0.26854282,0.241225379,0.243686863,0.187693196,0.180531715,0.1663872,0.155885334,0.118205284,0.166411482,0.075504633
13,bbc2,DB,42.542,-72.185,380,2016/5/10,2016/10/21,160,321,164,EVI2,0.154551344,0.149646914,0.163198315,0.197131377,0.185642398,0.111178407,0.152494449,0.210145945,0.176895083,0.207929537,0.171123614,0.185178441,0.189769556,0.212696794,0.271994308,0.329893953,0.425233063,0.313329467,0.391916193,0.498180287,0.432540637,0.453046567,0.405368792,0.441237767,0.485612026,0.431241345,0.395408885,0.476347589,0.420577301,0.402490693,0.34256584,0.333600689,0.305018655,0.429252238,0.166011901,0.2680086,0.271407544,0.249894694,0.246993747,0.193919968,0.183934461,0.171207951,0.161928115,0.117644936,0.173436861,0.085951119
14,bbc2,DB,42.542,-72.185,380,2017/5/2,2017/10/26,152,326,177,EVI2,0.162877949,0.154643368,0.165350173,0.195389884,0.188269251,0.119443952,0.155727656,0.214609449,0.182251649,0.204294661,0.176165602,0.180962729,0.186752702,0.212884281,0.283387049,0.349948081,0.436516354,0.332528802,0.413174822,0.506582974,0.446748783,0.431024601,0.410660271,0.436003466,0.487034483,0.447148908,0.399073813,0.47750586,0.434626306,0.405673159,0.348559647,0.337182863,0.317079091,0.423590407,0.181622347,0.27311039,0.274272268,0.25856401,0.250300631,0.200146739,0.187337207,0.176028702,0.167970895,0.117084588,0.18046224,0.096397605
15,bbc2,DB,42.542,-72.185,380,2018/5/7,2018/11/3,157,333,180,EVI2,0.171204554,0.159639822,0.167502032,0.193648391,0.190896103,0.127709497,0.158960863,0.219072952,0.187608215,0.200659785,0.18120759,0.176747017,0.183735847,0.213071768,0.29477979,0.370002208,0.447799645,0.351728136,0.434433451,0.514985662,0.460956929,0.409002635,0.41595175,0.430769165,0.488456939,0.463056471,0.40273874,0.47866413,0.448675311,0.408855626,0.354553453,0.340765037,0.329139528,0.417928576,0.197232792,0.278212179,0.277136993,0.267233325,0.253607516,0.206373511,0.190739953,0.180849453,0.174013676,0.116524241,0.187487619,0.106844091
16,bbc5,DB,41.5495,-70.6432,10,2016/5/5,2016/11/4,155,334,183,EVI2,0.179531159,0.164636276,0.16965389,0.191906898,0.193522955,0.135975042,0.162194069,0.223536455,0.192964781,0.197024908,0.186249579,0.172531305,0.180718993,0.213259255,0.306172531,0.390056336,0.459082937,0.370927471,0.45569208,0.523388349,0.475165074,0.38698067,0.421243229,0.425534864,0.489879396,0.478964034,0.406403668,0.479822401,0.462724317,0.412038093,0.36054726,0.344347211,0.341199964,0.412266745,0.212843238,0.283313969,0.280001717,0.27590264,0.2569144,0.212600283,0.194142699,0.185670203,0.180056456,0.115963893,0.194512998,0.117290577
17,bbc5,DB,41.5495,-70.6432,10,2017/4/28,2017/11/14,148,344,200,EVI2,0.187857764,0.16963273,0.171805748,0.190165405,0.196149807,0.144240587,0.165427276,0.227999959,0.198321347,0.193390032,0.191291567,0.168315593,0.177702139,0.213446742,0.317565272,0.410110464,0.470366228,0.390126805,0.476950709,0.531791037,0.48937322,0.364958704,0.426534708,0.420300562,0.491301853,0.494871596,0.410068595,0.480980671,0.476773322,0.41522056,0.366541067,0.347929385,0.3532604,0.406604914,0.228453683,0.288415758,0.282866441,0.284571955,0.260221285,0.218827054,0.197545445,0.190490954,0.186099237,0.115403545,0.201538377,0.127737063
18,bbc5,DB,41.5495,-70.6432,10,2018/5/4,2018/11/4,154,334,184,EVI2,0.196184369,0.174629184,0.173957606,0.188423912,0.19877666,0.152506133,0.168660482,0.232463462,0.203677913,0.189755155,0.196333555,0.164099881,0.174685285,0.213634229,0.328958014,0.430164592,0.481649519,0.40932614,0.498209338,0.540193725,0.503581366,0.342936738,0.431826187,0.415066261,0.49272431,0.510779159,0.413733523,0.482138942,0.490822327,0.418403027,0.372534873,0.351511559,0.365320836,0.400943083,0.244064129,0.293517547,0.285731165,0.29324127,0.263528169,0.225053826,0.200948191,0.195311705,0.192142017,0.114843197,0.208563757,0.138183549
19,bbc7,DB,44.0646,-71.2881,289,2016/5/9,2016/10/3,159,303,147,EVI2,0.204510975,0.179625637,0.176109464,0.18668242,0.201403512,0.160771678,0.171893689,0.236926966,0.209034479,0.186120279,0.201375543,0.159884169,0.171668431,0.213821716,0.340350755,0.45021872,0.492932811,0.428525474,0.519467967,0.548596412,0.517789512,0.320914772,0.437117666,0.40983196,0.494146767,0.526686722,0.41739845,0.483297213,0.504871333,0.421585494,0.37852868,0.355093733,0.377381273,0.395281252,0.259674574,0.298619337,0.288595889,0.301910585,0.266835053,0.231280598,0.204350937,0.200132456,0.198184798,0.11428285,0.215589136,0.148630035
20,bbc7,DB,44.0646,-71.2881,289,2017/5/2,2017/10/4,152,304,155,EVI2,0.21283758,0.184622091,0.178261322,0.184940927,0.204030364,0.169037223,0.175126896,0.241390469,0.214391045,0.182485403,0.206417532,0.155668457,0.168651576,0.214009202,0.351743496,0.470272847,0.504216102,0.447724809,0.540726596,0.5569991,0.531997657,0.298892807,0.442409144,0.404597659,0.495569223,0.542594285,0.421063378,0.484455483,0.518920338,0.42476796,0.384522487,0.358675907,0.389441709,0.389619421,0.27528502,0.303721126,0.291460614,0.310579901,0.270141938,0.23750737,0.207753683,0.204953207,0.204227578,0.113722502,0.222614515,0.159076521
21,bbc7,DB,44.0646,-71.2881,289,2018/5/5,2018/10/6,155,306,154,EVI2,0.221164185,0.189618545,0.180413181,0.183199434,0.206657216,0.177302768,0.178360102,0.245853972,0.219747611,0.178850526,0.21145952,0.151452745,0.165634722,0.214196689,0.363136237,0.490326975,0.515499394,0.466924143,0.561985225,0.565401787,0.546205803,0.276870841,0.447700623,0.399363357,0.49699168,0.558501847,0.424728305,0.485613754,0.532969343,0.427950427,0.390516293,0.362258081,0.401502145,0.38395759,0.290895465,0.308822916,0.294325338,0.319249216,0.273448822,0.243734141,0.211156429,0.209773958,0.210270359,0.113162154,0.229639894,0.169523007
22,bullshoals,DB,36.562833,-93.06663,260,2016/4/2,2016/11/13,122,343,225,EVI2,0.22949079,0.194614999,0.182565039,0.181457941,0.209284069,0.185568313,0.181593309,0.250317476,0.225104177,0.17521565,0.216501508,0.147237033,0.162617868,0.214384176,0.374528978,0.510381103,0.526782685,0.486123478,0.583243854,0.573804475,0.560413949,0.254848875,0.452992102,0.394129056,0.498414137,0.57440941,0.428393233,0.486772025,0.547018349,0.431132894,0.3965101,0.365840255,0.413562581,0.378295759,0.306505911,0.313924705,0.297190062,0.327918531,0.276755706,0.249960913,0.214559175,0.214594709,0.216313139,0.112601806,0.236665273,0.179969493
23,bullshoals,DB,36.562833,-93.06663,260,2017/4/5,2017/11/2,125,332,211,EVI2,0.169818964,0.058933696,0.202021339,0.228864743,0.182780276,0.18451794,0.184826516,0.208305235,0.212481877,0.187891835,0.240545866,0.113842167,0.24227902,0.415289777,0.445800935,0.481790366,0.568966961,0.513477868,0.448564193,0.471303369,0.58721771,0.613067808,0.590548465,0.580421922,0.399353901,0.430372432,0.417185414,0.395644183,0.149818691,0.46134919,0.474587315,0.368200868,0.317295228,0.364409019,0.320416221,0.248720864,0.280739216,0.280555681,0.272112457,0.215482282,0.180352907,0.184790828,0.172395758,0.200936847,0.190094216,0.238067503
24,bullshoals,DB,36.562833,-93.06663,260,2018/4/21,2018/10/28,141,328,190,EVI2,0.16814797,0.177081981,0.234252441,0.165562914,0.16639839,0.17851927,0.23545797,0.172980286,0.198932428,0.171135307,0.104648295,0.176053583,0.205807298,0.196995128,0.222645373,0.454954259,0.562797812,0.627254894,0.626581662,0.637283486,0.60652921,0.519112874,0.460712839,0.508904435,0.598337741,0.494665267,0.483808614,0.482561186,0.500986361,0.432774864,0.524371181,0.44468725,0.492809413,0.465855712,0.455025746,0.37838009,0.378656905,0.289061164,0.191663948,0.232567821,0.24233494,0.239915653,0.179510477,0.200015239,0.196153312,0.056920483
25,canadaoa2,DB,53.62889,-106.19779,601,2016/6/21,2016/9/28,201,298,99,EVI2,0.100397661,0.080187478,0.10221733,0.128186559,0.117163197,0.057040768,0.164931503,0.096968405,0.080933994,0.082812709,0.089651264,0.063735804,0.058345309,0.141817467,0.152943633,0.162809493,0.313386854,0.434614949,0.463093315,0.377993958,0.305917266,0.329834468,0.42027315,0.527366813,0.143726473,0.547838387,0.570535873,0.538267999,0.449247948,0.517154029,0.507430096,0.187273373,0.48004061,0.265262446,0.240857729,0.063125676,0.11133202,0.005603431,0.148892995,0.16689605,0.042591112,0.138965296,0.105738179,0.098496513,0.110168906,0.099499062
26,canadaoa2,DB,53.62889,-106.19779,601,2017/5/7,2017/9/30,157,300,146,EVI2,0.08087243,0.091265056,0.088837533,0.132683086,0.060634328,0.090770421,0.094405035,0.094157333,0.066352836,0.061043121,0.051748382,0.043460888,0.155430458,0.060355335,0.069051383,0.159513694,0.19958924,0.196307792,0.508817577,0.655483218,0.583259223,0.511473597,0.552158353,0.607360286,0.631330627,0.614083907,0.55785392,0.541064672,0.536703601,0.548328462,0.545670783,0.535380755,0.51595147,0.423991379,0.232276994,0.14768792,0.190542913,0.218376947,0.084490247,0.148794053,0.14773536,0.142263519,0.155006747,0.093874195,0.121290899,0.038200041
27,canadaoa2,DB,53.62889,-106.19779,601,2018/5/5,2018/9/29,155,299,147,EVI2,0.109917896,0.129673687,0.098090936,0.092120678,0.116729557,0.097017019,0.07043958,0.086096267,0.055803082,0.086288753,0.060464017,0.067278004,0.021671473,0.06332385,0.174624921,0.183810014,0.225701044,0.477871504,0.488254227,0.566776453,0.512076156,0.572211127,0.194752844,0.564281517,0.577895155,0.636737801,0.628941667,0.607634046,0.616645018,0.483387894,0.493218695,0.43691676,0.150451068,0.423819269,0.256915062,0.228706389,0.209458945,0.198551468,0.102927019,0.110980467,0.110449748,0.001071123,0.117011073,0.114721549,0.100484076,0.056798805
28,canadaOA,DB,53.62889,-106.19779,601,2016/5/2,2016/6/21,152,201,50,EVI2,0.100397661,0.080187478,0.10221733,0.128186559,0.117163197,0.057040768,0.101982013,0.096968405,0.080933994,0.082812709,0.089651264,0.063735804,0.058345309,0.141817467,0.152943633,0.162809493,0.313386854,0.434614949,0.463093315,0.377993958,0.305917266,0.329834468,0.42027315,0.527366813,0.143726473,0.547838387,0.570535873,0.538267999,0.449247948,0.517154029,0.507430096,0.187273373,0.48004061,0.265262446,0.240857729,0.063125676,0.11133202,0.005603431,0.148892995,0.16689605,0.042591112,0.138965296,0.105738179,0.098496513,0.110168906,0.099499062
29,caryinstitute,DB,41.7839,-73.7341,127,2016/5/2,2016/10/29,152,329,180,EVI2,0.20469664,0.109700369,0.175619676,0.13778359,0.213315312,0.204652369,0.133524446,0.170754549,0.179103019,0.222137866,0.245724294,0.198597779,0.223261387,0.245574863,0.248186898,0.170848396,0.324403141,0.545657091,0.625151206,0.652615795,0.628870354,0.663037695,0.670713526,0.594709972,0.707960388,0.648447316,0.648717813,0.608545067,0.502864987,0.568017992,0.598466563,0.547979724,0.545988553,0.545577984,0.40743749,0.436010084,0.31840796,0.272366931,0.233477011,0.182967664,0.188431406,0.225736144,0.169526273,0.256810118,0.254078399,0.194655637
30,caryinstitute,DB,41.7839,-73.7341,127,2017/4/21,2017/11/2,141,332,195,EVI2,0.289330859,0.17281755,0.062905186,0.039715515,0.138390425,0.050603764,0.165066879,0.187608605,0.209361061,0.0264727,0.07105395,0.184719826,0.182949071,0.224142462,0.313238446,0.171588642,0.421309313,0.632859832,0.735999233,0.362500998,0.649000719,0.725417655,0.479578981,0.580899328,0.669924233,0.624473167,0.640565465,0.633851385,0.526506222,0.602850146,0.579193466,0.537105226,0.520257693,0.424925934,0.432454385,0.33592479,0.333722187,0.28820355,0.262246873,0.213124662,0.212644859,0.200469022,0.160347142,0.102456575,0.260143935,0.088233176
31,caryinstitute,DB,41.7839,-73.7341,127,2018/4/28,2018/11/4,148,334,190,EVI2,0.101225345,0.159091998,0.065242188,0.178876097,0.096749029,0.187855173,0.132069703,0.163860908,0.054530418,0.0431565,0.093685941,0.172560081,0.17717534,0.223042087,0.227555543,0.261666784,0.47115924,0.602500525,0.675839823,0.530231888,0.73391301,0.657804811,0.710356563,0.692777987,0.678446508,0.582996362,0.12704658,0.682217438,0.615837458,0.646218754,0.496943042,0.508649565,0.474583947,0.424986508,0.550403973,0.11077506,0.393395982,0.339773535,0.248838882,0.208207907,0.213364943,0.277347938,0.193333641,0.215769907,0.181033226,0.186638959
32,donanapajarera,DB,36.9962,-6.4432,2,2018/4/5,2018/11/20,125,350,229,EVI2,0.255764567,0.238229452,0.260786686,0.239423778,0.20695613,0.23831578,0.262069298,0.245028831,0.296540301,0.300294926,0.295290769,0.372396475,0.371540463,0.395895304,0.272825611,0.453574868,0.445945946,0.393581844,0.424545285,0.289601293,0.320428725,0.286188148,0.261946926,0.349557119,0.312701483,0.31158869,0.264611214,0.253676043,0.22276428,0.261635465,0.234071894,0.221783775,0.192684498,0.221994062,0.211237054,0.208969426,0.217400292,0.183863567,0.182300115,0.241564154,0.275183816,0.258171209,0.255234727,0.218194807,0.294007646,0.283187103
33,downerwoods,DB,43.07938,-87.88076,213,2016/5/8,2016/10/20,158,320,165,EVI2,0.039179554,0.014859472,0.029989527,0.03423,0.075690522,0.05375277,0.1786365,0.104280395,0.117469793,0.109534667,0.133022205,0.14044061,0.13872246,0.125122342,0.151741029,0.169452821,0.030222758,0.26489098,0.255946562,0.294429396,0.289595619,0.442269796,0.428020532,0.315015619,0.384570259,0.309568671,0.379847687,0.275717243,0.36612981,0.24940114,0.35908638,0.318786413,0.348227831,0.352815446,0.292820463,0.27521023,0.203392797,0.242868954,0.194228053,0.156090521,0.139280029,0.156773179,0.040925848,0.035544455,0.029411765,0.065891021
34,downerwoods,DB,43.07938,-87.88076,213,2017/5/10,2017/10/23,160,323,166,EVI2,0.093841823,0.07972462,0.102009046,0.072934685,0.098001739,0.090010785,0.095203703,0.101261299,0.100615346,0.028188632,0.087309832,0.088003027,0.116589776,0.168388346,0.157405665,0.179208869,0.22014083,0.306956782,0.292650756,0.346597248,0.408722269,0.386128349,0.092587333,0.348852031,0.321140066,0.37127889,0.359695783,0.364165937,0.387762029,0.250865837,0.257869831,0.239171533,0.231632105,0.338153315,0.264298221,0.329863084,0.193403591,0.211908249,0.161845781,0.089863965,0.132301769,0.108482199,0.115989295,0.043610195,0.07506221,0.043593188
35,downerwoods,DB,43.07938,-87.88076,213,2018/5/8,2018/10/16,158,316,161,EVI2,0.043593188,0.088088158,0.030015816,0.08487923,0.037546153,0.002176542,0.112896334,0.084283646,0.09591092,0.10152722,0.095463138,0.092580455,0.130991356,0.012052549,0.135038526,0.14544512,0.210231737,0.241733784,0.247935055,0.340952681,0.336394852,0.302863845,0.358615035,0.414027469,0.33595244,0.076948697,0.43979,0.34697706,0.227498397,0.082855441,0.299079161,0.299188086,0.333495396,0.291856269,0.290020936,0.211071966,0.163630644,0.113465521,0.195029671,0.150143564,0.126155593,0.154608163,0.101380709,0.110950947,0.047595312,0.07929573
